device_ip,pin,timestamp
192.168.1.42,951,2024-10-10T08:28:28+00:00
192.168.1.42,1689,2024-10-10T08:36:05+00:00
192.168.1.42,1634,2024-10-10T08:50:03+00:00
192.168.1.42,244,2024-10-10T09:14:42+00:00
192.168.1.42,1672,2024-10-10T09:55:16+00:00
192.168.1.42,245,2024-10-10T13:15:28+00:00
192.168.1.42,162,2024-10-10T13:19:52+00:00
192.168.1.42,528,2024-10-10T13:34:53+00:00
192.168.1.42,1155,2024-10-10T16:00:15+00:00
192.168.1.42,1086,2024-10-10T16:00:35+00:00
192.168.1.42,1634,2024-10-10T16:01:02+00:00
192.168.1.42,933,2024-10-10T16:06:19+00:00
192.168.1.42,173,2024-10-10T16:06:32+00:00
192.168.1.42,1188,2024-10-10T16:06:41+00:00
192.168.1.42,1672,2024-10-10T17:05:27+00:00
192.168.1.42,951,2024-10-10T17:08:23+00:00
192.168.1.42,951,2024-10-10T17:08:28+00:00
192.168.1.42,1616,2024-10-10T18:25:14+00:00
192.168.1.42,528,2024-10-10T19:53:51+00:00
192.168.1.42,1662,2024-10-11T07:14:02+00:00
192.168.1.42,173,2024-10-11T07:14:16+00:00
192.168.1.42,933,2024-10-11T07:45:39+00:00
192.168.1.42,1188,2024-10-11T07:50:31+00:00
192.168.1.42,1462,2024-10-11T07:56:28+00:00
192.168.1.42,1086,2024-10-11T07:59:01+00:00
192.168.1.42,1060,2024-10-11T08:00:54+00:00
192.168.1.42,245,2024-10-11T08:03:02+00:00
192.168.1.42,1155,2024-10-11T08:04:22+00:00
192.168.1.42,1689,2024-10-11T08:15:20+00:00
192.168.1.42,951,2024-10-11T08:19:47+00:00
192.168.1.42,106,2024-10-11T09:00:47+00:00
192.168.1.42,1634,2024-10-11T09:06:38+00:00
192.168.1.42,244,2024-10-11T09:11:39+00:00
192.168.1.42,244,2024-10-11T09:20:20+00:00
192.168.1.42,1672,2024-10-11T09:57:17+00:00
192.168.1.42,528,2024-10-11T13:46:52+00:00
192.168.1.42,162,2024-10-11T13:48:46+00:00
192.168.1.42,1634,2024-10-11T16:00:15+00:00
192.168.1.42,933,2024-10-11T16:00:20+00:00
192.168.1.42,1086,2024-10-11T16:00:24+00:00
192.168.1.42,1155,2024-10-11T16:00:28+00:00
192.168.1.42,173,2024-10-11T16:01:23+00:00
192.168.1.42,1462,2024-10-11T16:08:01+00:00
192.168.1.42,1060,2024-10-11T16:12:11+00:00
192.168.1.42,1616,2024-10-11T18:15:28+00:00
192.168.1.42,528,2024-10-11T20:33:15+00:00
192.168.1.42,1662,2024-10-14T07:25:32+00:00
192.168.1.42,1188,2024-10-14T07:52:55+00:00
192.168.1.42,1462,2024-10-14T07:53:22+00:00
192.168.1.42,1086,2024-10-14T08:05:32+00:00
192.168.1.42,1155,2024-10-14T08:16:07+00:00
192.168.1.42,933,2024-10-14T08:22:06+00:00
192.168.1.42,173,2024-10-14T08:22:24+00:00
192.168.1.42,1634,2024-10-14T08:55:54+00:00
192.168.1.42,106,2024-10-14T09:00:39+00:00
192.168.1.42,245,2024-10-14T09:01:02+00:00
192.168.1.42,1689,2024-10-14T09:07:15+00:00
192.168.1.42,244,2024-10-14T09:07:35+00:00
192.168.1.42,1616,2024-10-14T09:17:00+00:00
192.168.1.42,244,2024-10-14T09:19:24+00:00
192.168.1.42,244,2024-10-14T09:46:36+00:00
192.168.1.42,244,2024-10-14T09:51:51+00:00
192.168.1.42,244,2024-10-14T09:51:59+00:00
192.168.1.42,1672,2024-10-14T09:53:20+00:00
192.168.1.42,162,2024-10-14T12:44:40+00:00
192.168.1.42,528,2024-10-14T13:26:55+00:00
192.168.1.42,1634,2024-10-14T16:01:17+00:00
192.168.1.42,1155,2024-10-14T16:01:54+00:00
192.168.1.42,1086,2024-10-14T16:01:57+00:00
192.168.1.42,933,2024-10-14T16:02:32+00:00
192.168.1.42,173,2024-10-14T16:02:42+00:00
192.168.1.42,1188,2024-10-14T16:03:16+00:00
192.168.1.42,1060,2024-10-14T16:12:51+00:00
192.168.1.42,1672,2024-10-14T17:08:24+00:00
192.168.1.42,951,2024-10-14T17:13:43+00:00
192.168.1.42,1616,2024-10-14T18:47:17+00:00
192.168.1.42,162,2024-10-14T19:04:50+00:00
192.168.1.42,528,2024-10-14T19:05:42+00:00
192.168.1.42,173,2024-10-15T06:41:05+00:00
192.168.1.42,173,2024-10-15T06:41:11+00:00
192.168.1.42,1662,2024-10-15T07:19:28+00:00
192.168.1.42,933,2024-10-15T07:46:47+00:00
192.168.1.42,1086,2024-10-15T07:53:58+00:00
192.168.1.42,1188,2024-10-15T07:56:17+00:00
192.168.1.42,1462,2024-10-15T07:59:28+00:00
192.168.1.42,1155,2024-10-15T08:06:11+00:00
192.168.1.42,951,2024-10-15T08:15:09+00:00
192.168.1.42,245,2024-10-15T08:19:26+00:00
192.168.1.42,1634,2024-10-15T08:27:34+00:00
192.168.1.42,1689,2024-10-15T08:57:15+00:00
192.168.1.42,106,2024-10-15T09:02:40+00:00
192.168.1.42,244,2024-10-15T09:13:21+00:00
192.168.1.42,1672,2024-10-15T09:53:24+00:00
192.168.1.42,1616,2024-10-15T10:05:23+00:00
192.168.1.42,244,2024-10-15T12:29:49+00:00
192.168.1.42,244,2024-10-15T12:31:28+00:00
192.168.1.42,1106,2024-10-15T13:01:48+00:00
192.168.1.42,162,2024-10-15T13:30:54+00:00
192.168.1.42,528,2024-10-15T13:36:25+00:00
192.168.1.42,1634,2024-10-15T16:01:29+00:00
192.168.1.42,1155,2024-10-15T16:01:41+00:00
192.168.1.42,1086,2024-10-15T16:01:45+00:00
192.168.1.42,1060,2024-10-15T16:15:58+00:00
192.168.1.42,173,2024-10-15T16:22:59+00:00
192.168.1.42,933,2024-10-15T16:23:06+00:00
192.168.1.42,244,2024-10-15T17:03:12+00:00
192.168.1.42,951,2024-10-15T17:26:28+00:00
192.168.1.42,951,2024-10-15T17:26:35+00:00
192.168.1.42,1616,2024-10-15T18:31:25+00:00
192.168.1.42,1106,2024-10-15T19:16:27+00:00
192.168.1.42,528,2024-10-15T19:26:08+00:00
192.168.1.42,1662,2024-10-16T07:15:14+00:00
192.168.1.42,173,2024-10-16T07:54:40+00:00
192.168.1.42,1060,2024-10-16T07:54:45+00:00
192.168.1.42,1086,2024-10-16T07:56:34+00:00
192.168.1.42,1462,2024-10-16T07:56:37+00:00
192.168.1.42,1188,2024-10-16T08:00:50+00:00
192.168.1.42,245,2024-10-16T08:01:51+00:00
192.168.1.42,933,2024-10-16T08:03:37+00:00
192.168.1.42,173,2024-10-16T08:08:48+00:00
192.168.1.42,1155,2024-10-16T08:09:02+00:00
192.168.1.42,951,2024-10-16T08:10:28+00:00
192.168.1.42,1634,2024-10-16T09:00:53+00:00
192.168.1.42,1689,2024-10-16T09:07:04+00:00
192.168.1.42,244,2024-10-16T09:14:34+00:00
192.168.1.42,106,2024-10-16T09:18:35+00:00
192.168.1.42,1616,2024-10-16T09:22:38+00:00
192.168.1.42,1106,2024-10-16T12:01:18+00:00
192.168.1.42,162,2024-10-16T13:08:21+00:00
192.168.1.42,528,2024-10-16T13:49:18+00:00
192.168.1.42,1634,2024-10-16T16:02:11+00:00
192.168.1.42,1086,2024-10-16T16:02:22+00:00
192.168.1.42,1155,2024-10-16T16:02:28+00:00
192.168.1.42,1249,2024-10-16T16:03:50+00:00
192.168.1.42,1060,2024-10-16T16:03:56+00:00
192.168.1.42,933,2024-10-16T16:05:45+00:00
192.168.1.42,1188,2024-10-16T16:06:00+00:00
192.168.1.42,1689,2024-10-16T16:08:20+00:00
192.168.1.42,244,2024-10-16T17:02:31+00:00
192.168.1.42,951,2024-10-16T17:13:17+00:00
192.168.1.42,1616,2024-10-16T18:06:42+00:00
192.168.1.42,528,2024-10-16T20:10:26+00:00
192.168.1.42,1106,2024-10-16T20:11:48+00:00
192.168.1.42,1662,2024-10-17T07:14:53+00:00
192.168.1.42,173,2024-10-17T07:18:36+00:00
192.168.1.42,173,2024-10-17T07:18:39+00:00
192.168.1.42,1188,2024-10-17T07:41:54+00:00
192.168.1.42,933,2024-10-17T07:42:13+00:00
192.168.1.42,1462,2024-10-17T07:54:35+00:00
192.168.1.42,1155,2024-10-17T08:07:45+00:00
192.168.1.42,1086,2024-10-17T08:07:52+00:00
192.168.1.42,245,2024-10-17T08:08:00+00:00
192.168.1.42,951,2024-10-17T08:08:03+00:00
192.168.1.42,1634,2024-10-17T09:00:12+00:00
192.168.1.42,1689,2024-10-17T09:02:22+00:00
192.168.1.42,106,2024-10-17T09:14:13+00:00
192.168.1.42,1616,2024-10-17T09:26:40+00:00
192.168.1.42,1106,2024-10-17T12:07:48+00:00
192.168.1.42,162,2024-10-17T13:26:47+00:00
192.168.1.42,528,2024-10-17T13:26:54+00:00
192.168.1.42,1634,2024-10-17T16:01:55+00:00
192.168.1.42,1689,2024-10-17T16:03:50+00:00
192.168.1.42,1155,2024-10-17T16:03:56+00:00
192.168.1.42,1462,2024-10-17T16:04:06+00:00
192.168.1.42,1188,2024-10-17T16:05:14+00:00
192.168.1.42,1060,2024-10-17T16:11:45+00:00
192.168.1.42,1249,2024-10-17T16:11:49+00:00
192.168.1.42,173,2024-10-17T16:28:23+00:00
192.168.1.42,933,2024-10-17T16:28:30+00:00
192.168.1.42,951,2024-10-17T17:10:06+00:00
192.168.1.42,1616,2024-10-17T18:04:13+00:00
192.168.1.42,1106,2024-10-17T19:26:23+00:00
192.168.1.42,1662,2024-10-18T07:05:57+00:00
192.168.1.42,173,2024-10-18T07:23:54+00:00
192.168.1.42,173,2024-10-18T07:23:58+00:00
192.168.1.42,1188,2024-10-18T07:47:59+00:00
192.168.1.42,933,2024-10-18T07:48:21+00:00
192.168.1.42,1462,2024-10-18T07:55:03+00:00
192.168.1.42,1155,2024-10-18T08:04:01+00:00
192.168.1.42,1086,2024-10-18T08:04:42+00:00
192.168.1.42,951,2024-10-18T08:18:10+00:00
192.168.1.42,1634,2024-10-18T08:47:47+00:00
192.168.1.42,1462,2024-10-18T08:48:16+00:00
192.168.1.42,245,2024-10-18T08:51:05+00:00
192.168.1.42,106,2024-10-18T08:54:09+00:00
192.168.1.42,1689,2024-10-18T08:55:42+00:00
192.168.1.42,244,2024-10-18T09:05:14+00:00
192.168.1.42,1616,2024-10-18T09:17:41+00:00
192.168.1.42,1106,2024-10-18T12:09:53+00:00
192.168.1.42,528,2024-10-18T13:16:02+00:00
192.168.1.42,162,2024-10-18T13:24:23+00:00
192.168.1.42,1155,2024-10-18T16:00:15+00:00
192.168.1.42,1634,2024-10-18T16:00:19+00:00
192.168.1.42,1086,2024-10-18T16:00:24+00:00
192.168.1.42,933,2024-10-18T16:08:43+00:00
192.168.1.42,244,2024-10-18T17:03:19+00:00
192.168.1.42,951,2024-10-18T17:22:36+00:00
192.168.1.42,1616,2024-10-18T18:08:13+00:00
192.168.1.42,1616,2024-10-18T18:15:48+00:00
192.168.1.42,1106,2024-10-18T19:28:17+00:00
192.168.1.42,528,2024-10-18T20:04:59+00:00
192.168.1.42,1662,2024-10-19T07:18:36+00:00
192.168.1.42,933,2024-10-19T07:45:54+00:00
192.168.1.42,245,2024-10-19T08:01:51+00:00
192.168.1.42,1155,2024-10-19T08:10:07+00:00
192.168.1.42,1060,2024-10-19T08:28:39+00:00
192.168.1.42,1689,2024-10-19T09:09:13+00:00
192.168.1.42,1616,2024-10-19T09:10:59+00:00
192.168.1.42,1634,2024-10-19T09:16:06+00:00
192.168.1.42,1106,2024-10-19T12:06:35+00:00
192.168.1.42,528,2024-10-19T13:17:25+00:00
192.168.1.42,1155,2024-10-19T14:00:59+00:00
192.168.1.42,1634,2024-10-19T14:19:55+00:00
192.168.1.42,162,2024-10-19T14:19:59+00:00
192.168.1.42,1616,2024-10-19T19:07:39+00:00
192.168.1.42,1106,2024-10-19T19:28:36+00:00
192.168.1.42,528,2024-10-19T19:41:58+00:00
192.168.1.42,1662,2024-10-21T07:39:06+00:00
192.168.1.42,1060,2024-10-21T07:47:52+00:00
192.168.1.42,1188,2024-10-21T07:51:36+00:00
192.168.1.42,1188,2024-10-21T07:51:42+00:00
192.168.1.42,173,2024-10-21T07:52:25+00:00
192.168.1.42,1462,2024-10-21T08:04:16+00:00
192.168.1.42,1462,2024-10-21T08:04:22+00:00
192.168.1.42,1086,2024-10-21T08:04:52+00:00
192.168.1.42,951,2024-10-21T08:23:31+00:00
192.168.1.42,933,2024-10-21T08:24:55+00:00
192.168.1.42,106,2024-10-21T08:44:24+00:00
192.168.1.42,1689,2024-10-21T08:58:29+00:00
192.168.1.42,1634,2024-10-21T09:02:47+00:00
192.168.1.42,1616,2024-10-21T09:07:03+00:00
192.168.1.42,244,2024-10-21T09:14:04+00:00
192.168.1.42,1155,2024-10-21T10:53:25+00:00
192.168.1.42,1634,2024-10-21T11:42:09+00:00
192.168.1.42,1106,2024-10-21T12:06:00+00:00
192.168.1.42,162,2024-10-21T12:22:40+00:00
192.168.1.42,528,2024-10-21T13:02:09+00:00
192.168.1.42,1086,2024-10-21T16:02:21+00:00
192.168.1.42,1155,2024-10-21T16:02:29+00:00
192.168.1.42,1689,2024-10-21T16:02:44+00:00
192.168.1.42,933,2024-10-21T16:04:40+00:00
192.168.1.42,1462,2024-10-21T16:04:43+00:00
192.168.1.42,173,2024-10-21T16:05:58+00:00
192.168.1.42,173,2024-10-21T16:06:03+00:00
192.168.1.42,1188,2024-10-21T16:06:49+00:00
192.168.1.42,951,2024-10-21T16:18:25+00:00
192.168.1.42,244,2024-10-21T17:02:02+00:00
192.168.1.42,1616,2024-10-21T18:39:02+00:00
192.168.1.42,1106,2024-10-21T20:22:37+00:00
192.168.1.42,528,2024-10-21T20:58:22+00:00
192.168.1.42,162,2024-10-21T21:51:46+00:00
192.168.1.42,173,2024-10-22T06:37:46+00:00
192.168.1.42,1662,2024-10-22T07:15:38+00:00
192.168.1.42,1086,2024-10-22T07:52:14+00:00
192.168.1.42,933,2024-10-22T07:52:24+00:00
192.168.1.42,1462,2024-10-22T07:52:27+00:00
192.168.1.42,1188,2024-10-22T07:52:57+00:00
192.168.1.42,1155,2024-10-22T08:06:14+00:00
192.168.1.42,245,2024-10-22T08:06:23+00:00
192.168.1.42,1634,2024-10-22T09:00:06+00:00
192.168.1.42,244,2024-10-22T09:15:09+00:00
192.168.1.42,106,2024-10-22T09:15:39+00:00
192.168.1.42,1616,2024-10-22T09:15:56+00:00
192.168.1.42,1689,2024-10-22T09:42:43+00:00
192.168.1.42,1106,2024-10-22T12:31:13+00:00
192.168.1.42,162,2024-10-22T13:35:29+00:00
192.168.1.42,528,2024-10-22T13:36:50+00:00
192.168.1.42,1155,2024-10-22T16:00:58+00:00
192.168.1.42,1634,2024-10-22T16:01:01+00:00
192.168.1.42,173,2024-10-22T16:01:04+00:00
192.168.1.42,1689,2024-10-22T16:01:10+00:00
192.168.1.42,1086,2024-10-22T16:01:23+00:00
192.168.1.42,1060,2024-10-22T16:06:37+00:00
192.168.1.42,933,2024-10-22T16:22:21+00:00
192.168.1.42,951,2024-10-22T16:39:34+00:00
192.168.1.42,244,2024-10-22T17:34:42+00:00
192.168.1.42,528,2024-10-22T20:37:53+00:00
192.168.1.42,1106,2024-10-22T20:45:40+00:00
192.168.1.42,1662,2024-10-23T07:17:16+00:00
192.168.1.42,173,2024-10-23T07:19:27+00:00
192.168.1.42,173,2024-10-23T07:19:29+00:00
192.168.1.42,933,2024-10-23T07:37:39+00:00
192.168.1.42,1462,2024-10-23T07:55:23+00:00
192.168.1.42,1462,2024-10-23T07:55:29+00:00
192.168.1.42,1188,2024-10-23T08:04:14+00:00
192.168.1.42,1086,2024-10-23T08:06:22+00:00
192.168.1.42,1155,2024-10-23T08:06:27+00:00
192.168.1.42,951,2024-10-23T08:19:51+00:00
192.168.1.42,1634,2024-10-23T08:56:11+00:00
192.168.1.42,1616,2024-10-23T09:07:11+00:00
192.168.1.42,244,2024-10-23T09:10:50+00:00
192.168.1.42,1689,2024-10-23T09:17:18+00:00
192.168.1.42,106,2024-10-23T09:19:11+00:00
192.168.1.42,244,2024-10-23T09:21:10+00:00
192.168.1.42,244,2024-10-23T09:21:34+00:00
192.168.1.42,244,2024-10-23T09:27:54+00:00
192.168.1.42,244,2024-10-23T09:33:05+00:00
192.168.1.42,1106,2024-10-23T11:59:09+00:00
192.168.1.42,162,2024-10-23T13:03:29+00:00
192.168.1.42,528,2024-10-23T13:30:17+00:00
192.168.1.42,1155,2024-10-23T16:01:30+00:00
192.168.1.42,1086,2024-10-23T16:01:37+00:00
192.168.1.42,1634,2024-10-23T16:01:41+00:00
192.168.1.42,933,2024-10-23T16:07:52+00:00
192.168.1.42,1060,2024-10-23T16:08:54+00:00
192.168.1.42,1689,2024-10-23T16:09:09+00:00
192.168.1.42,951,2024-10-23T16:14:09+00:00
192.168.1.42,244,2024-10-23T17:18:24+00:00
192.168.1.42,1616,2024-10-23T18:33:57+00:00
192.168.1.42,1106,2024-10-23T19:53:56+00:00
192.168.1.42,528,2024-10-23T19:58:11+00:00
192.168.1.42,173,2024-10-24T07:17:57+00:00
192.168.1.42,1662,2024-10-24T07:18:42+00:00
192.168.1.42,933,2024-10-24T07:41:30+00:00
192.168.1.42,1060,2024-10-24T07:47:17+00:00
192.168.1.42,1188,2024-10-24T07:50:16+00:00
192.168.1.42,1188,2024-10-24T07:50:22+00:00
192.168.1.42,1155,2024-10-24T07:56:18+00:00
192.168.1.42,1086,2024-10-24T07:56:32+00:00
192.168.1.42,1462,2024-10-24T08:04:16+00:00
192.168.1.42,245,2024-10-24T08:04:35+00:00
192.168.1.42,951,2024-10-24T08:11:14+00:00
192.168.1.42,1689,2024-10-24T08:56:43+00:00
192.168.1.42,1634,2024-10-24T08:58:45+00:00
192.168.1.42,106,2024-10-24T09:13:19+00:00
192.168.1.42,106,2024-10-24T09:13:21+00:00
192.168.1.42,244,2024-10-24T09:21:37+00:00
192.168.1.42,1616,2024-10-24T09:34:33+00:00
192.168.1.42,162,2024-10-24T10:23:21+00:00
192.168.1.42,528,2024-10-24T10:54:49+00:00
192.168.1.42,1106,2024-10-24T11:03:15+00:00
192.168.1.42,933,2024-10-24T12:29:46+00:00
192.168.1.42,1060,2024-10-24T16:00:32+00:00
192.168.1.42,1155,2024-10-24T16:00:50+00:00
192.168.1.42,1086,2024-10-24T16:00:53+00:00
192.168.1.42,1634,2024-10-24T16:00:56+00:00
192.168.1.42,173,2024-10-24T16:57:26+00:00
192.168.1.42,951,2024-10-24T17:26:51+00:00
192.168.1.42,244,2024-10-24T17:40:30+00:00
192.168.1.42,1616,2024-10-24T18:29:02+00:00
192.168.1.42,528,2024-10-24T20:18:30+00:00
192.168.1.42,1662,2024-10-25T07:18:36+00:00
192.168.1.42,933,2024-10-25T07:33:02+00:00
192.168.1.42,1188,2024-10-25T07:46:30+00:00
192.168.1.42,1188,2024-10-25T07:46:35+00:00
192.168.1.42,1462,2024-10-25T07:52:47+00:00
192.168.1.42,245,2024-10-25T07:53:21+00:00
192.168.1.42,173,2024-10-25T07:56:26+00:00
192.168.1.42,173,2024-10-25T08:04:03+00:00
192.168.1.42,173,2024-10-25T08:04:08+00:00
192.168.1.42,1086,2024-10-25T08:04:58+00:00
192.168.1.42,1155,2024-10-25T08:10:47+00:00
192.168.1.42,951,2024-10-25T08:17:15+00:00
192.168.1.42,1634,2024-10-25T08:49:30+00:00
192.168.1.42,1188,2024-10-25T08:57:51+00:00
192.168.1.42,1188,2024-10-25T08:58:13+00:00
192.168.1.42,1689,2024-10-25T08:58:22+00:00
192.168.1.42,106,2024-10-25T09:00:40+00:00
192.168.1.42,244,2024-10-25T09:04:22+00:00
192.168.1.42,244,2024-10-25T09:05:45+00:00
192.168.1.42,1616,2024-10-25T09:22:10+00:00
192.168.1.42,528,2024-10-25T12:57:40+00:00
192.168.1.42,1106,2024-10-25T13:24:47+00:00
192.168.1.42,162,2024-10-25T13:33:22+00:00
192.168.1.42,1634,2024-10-25T16:02:23+00:00
192.168.1.42,1689,2024-10-25T16:02:34+00:00
192.168.1.42,1060,2024-10-25T16:02:46+00:00
192.168.1.42,933,2024-10-25T16:03:20+00:00
192.168.1.42,173,2024-10-25T16:05:49+00:00
192.168.1.42,1462,2024-10-25T16:05:52+00:00
192.168.1.42,1188,2024-10-25T16:06:18+00:00
192.168.1.42,1155,2024-10-25T16:09:25+00:00
192.168.1.42,1086,2024-10-25T16:09:36+00:00
192.168.1.42,244,2024-10-25T17:12:18+00:00
192.168.1.42,951,2024-10-25T17:15:03+00:00
192.168.1.42,951,2024-10-25T17:15:08+00:00
192.168.1.42,1616,2024-10-25T18:09:11+00:00
192.168.1.42,1106,2024-10-25T20:23:07+00:00
192.168.1.42,528,2024-10-25T20:31:22+00:00
192.168.1.42,1662,2024-10-26T07:18:07+00:00
192.168.1.42,1086,2024-10-26T07:57:15+00:00
192.168.1.42,245,2024-10-26T08:05:46+00:00
192.168.1.42,1634,2024-10-26T08:45:13+00:00
192.168.1.42,1689,2024-10-26T08:59:23+00:00
192.168.1.42,244,2024-10-26T09:05:40+00:00
192.168.1.42,1662,2024-10-28T07:18:05+00:00
192.168.1.42,173,2024-10-28T07:18:35+00:00
192.168.1.42,173,2024-10-28T07:18:38+00:00
192.168.1.42,173,2024-10-28T07:18:40+00:00
192.168.1.42,933,2024-10-28T07:37:41+00:00
192.168.1.42,1060,2024-10-28T07:52:53+00:00
192.168.1.42,1462,2024-10-28T07:53:40+00:00
192.168.1.42,1155,2024-10-28T08:02:56+00:00
192.168.1.42,245,2024-10-28T08:04:25+00:00
192.168.1.42,1086,2024-10-28T08:05:43+00:00
192.168.1.42,1188,2024-10-28T08:14:48+00:00
192.168.1.42,1689,2024-10-28T08:57:05+00:00
192.168.1.42,1634,2024-10-28T09:00:51+00:00
192.168.1.42,106,2024-10-28T09:06:55+00:00
192.168.1.42,244,2024-10-28T09:07:57+00:00
192.168.1.42,1616,2024-10-28T09:16:25+00:00
192.168.1.42,1106,2024-10-28T12:53:09+00:00
192.168.1.42,162,2024-10-28T13:29:00+00:00
192.168.1.42,528,2024-10-28T13:32:56+00:00
192.168.1.42,1689,2024-10-28T16:01:13+00:00
192.168.1.42,1634,2024-10-28T16:01:21+00:00
192.168.1.42,1155,2024-10-28T16:02:28+00:00
192.168.1.42,1060,2024-10-28T16:03:15+00:00
192.168.1.42,1086,2024-10-28T16:03:36+00:00
192.168.1.42,1188,2024-10-28T16:05:26+00:00
192.168.1.42,173,2024-10-28T16:05:31+00:00
192.168.1.42,933,2024-10-28T16:05:37+00:00
192.168.1.42,1249,2024-10-28T16:14:45+00:00
192.168.1.42,244,2024-10-28T17:31:00+00:00
192.168.1.42,1616,2024-10-28T18:13:08+00:00
192.168.1.42,173,2024-10-29T07:22:06+00:00
192.168.1.42,1662,2024-10-29T07:24:09+00:00
192.168.1.42,1462,2024-10-29T07:48:55+00:00
192.168.1.42,1060,2024-10-29T07:57:37+00:00
192.168.1.42,1086,2024-10-29T08:00:00+00:00
192.168.1.42,1188,2024-10-29T08:05:53+00:00
192.168.1.42,1188,2024-10-29T08:07:00+00:00
192.168.1.42,1155,2024-10-29T08:07:03+00:00
192.168.1.42,245,2024-10-29T08:09:07+00:00
192.168.1.42,933,2024-10-29T08:36:17+00:00
192.168.1.42,1689,2024-10-29T08:59:25+00:00
192.168.1.42,1634,2024-10-29T09:05:14+00:00
192.168.1.42,106,2024-10-29T09:15:16+00:00
192.168.1.42,528,2024-10-29T13:24:52+00:00
192.168.1.42,162,2024-10-29T13:38:43+00:00
192.168.1.42,1106,2024-10-29T14:03:57+00:00
192.168.1.42,1060,2024-10-29T16:01:04+00:00
192.168.1.42,1634,2024-10-29T16:02:17+00:00
192.168.1.42,1188,2024-10-29T16:02:40+00:00
192.168.1.42,173,2024-10-29T16:02:44+00:00
192.168.1.42,933,2024-10-29T16:03:10+00:00
192.168.1.42,1462,2024-10-29T16:03:16+00:00
192.168.1.42,1155,2024-10-29T16:04:03+00:00
192.168.1.42,1086,2024-10-29T16:04:10+00:00
192.168.1.42,1689,2024-10-29T16:11:34+00:00
192.168.1.42,244,2024-10-29T17:55:12+00:00
192.168.1.42,1616,2024-10-29T18:31:17+00:00
192.168.1.42,1106,2024-10-29T19:45:44+00:00
192.168.1.42,528,2024-10-29T20:15:29+00:00
192.168.1.42,173,2024-10-30T07:18:03+00:00
192.168.1.42,1662,2024-10-30T07:22:08+00:00
192.168.1.42,933,2024-10-30T07:41:57+00:00
192.168.1.42,1462,2024-10-30T07:53:40+00:00
192.168.1.42,1086,2024-10-30T08:01:52+00:00
192.168.1.42,1188,2024-10-30T08:03:34+00:00
192.168.1.42,1060,2024-10-30T08:03:39+00:00
192.168.1.42,1155,2024-10-30T08:12:11+00:00
192.168.1.42,245,2024-10-30T08:18:25+00:00
192.168.1.42,1689,2024-10-30T09:03:16+00:00
192.168.1.42,1634,2024-10-30T09:11:06+00:00
192.168.1.42,244,2024-10-30T09:15:38+00:00
192.168.1.42,106,2024-10-30T09:17:32+00:00
192.168.1.42,1616,2024-10-30T09:29:23+00:00
192.168.1.42,162,2024-10-30T11:26:13+00:00
192.168.1.42,1106,2024-10-30T12:16:41+00:00
192.168.1.42,528,2024-10-30T13:27:00+00:00
192.168.1.42,1634,2024-10-30T16:00:34+00:00
192.168.1.42,1155,2024-10-30T16:00:38+00:00
192.168.1.42,1086,2024-10-30T16:00:40+00:00
192.168.1.42,1689,2024-10-30T16:00:46+00:00
192.168.1.42,933,2024-10-30T16:01:42+00:00
192.168.1.42,1188,2024-10-30T16:02:04+00:00
192.168.1.42,1060,2024-10-30T16:02:08+00:00
192.168.1.42,173,2024-10-30T16:02:33+00:00
192.168.1.42,244,2024-10-30T17:06:02+00:00
192.168.1.42,1616,2024-10-30T18:14:59+00:00
192.168.1.42,1106,2024-10-30T20:15:39+00:00
192.168.1.42,528,2024-10-30T20:38:30+00:00
192.168.1.42,162,2024-10-30T20:38:43+00:00
192.168.1.42,173,2024-10-31T06:37:48+00:00
192.168.1.42,1662,2024-10-31T07:26:23+00:00
192.168.1.42,1188,2024-10-31T07:49:47+00:00
192.168.1.42,1188,2024-10-31T07:49:52+00:00
192.168.1.42,1086,2024-10-31T08:06:39+00:00
192.168.1.42,1155,2024-10-31T08:08:21+00:00
192.168.1.42,933,2024-10-31T08:11:24+00:00
192.168.1.42,245,2024-10-31T08:34:34+00:00
192.168.1.42,1689,2024-10-31T08:57:26+00:00
192.168.1.42,244,2024-10-31T09:13:33+00:00
192.168.1.42,106,2024-10-31T09:14:13+00:00
192.168.1.42,244,2024-10-31T09:15:04+00:00
192.168.1.42,106,2024-10-31T09:15:11+00:00
192.168.1.42,1634,2024-10-31T09:20:21+00:00
192.168.1.42,1616,2024-10-31T09:26:56+00:00
192.168.1.42,528,2024-10-31T13:48:01+00:00
192.168.1.42,162,2024-10-31T14:15:15+00:00
192.168.1.42,1634,2024-10-31T16:01:12+00:00
192.168.1.42,1689,2024-10-31T16:01:17+00:00
192.168.1.42,1155,2024-10-31T16:02:21+00:00
192.168.1.42,1086,2024-10-31T16:02:24+00:00
192.168.1.42,1188,2024-10-31T16:02:40+00:00
192.168.1.42,1060,2024-10-31T16:04:15+00:00
192.168.1.42,933,2024-10-31T16:23:33+00:00
192.168.1.42,173,2024-10-31T16:23:43+00:00
192.168.1.42,244,2024-10-31T17:06:22+00:00
192.168.1.42,1616,2024-10-31T18:05:21+00:00
192.168.1.42,1106,2024-10-31T20:49:14+00:00
192.168.1.42,528,2024-10-31T21:02:29+00:00
192.168.1.42,1662,2024-11-01T07:07:10+00:00
192.168.1.42,933,2024-11-01T07:34:36+00:00
192.168.1.42,1188,2024-11-01T07:44:06+00:00
192.168.1.42,1155,2024-11-01T07:56:03+00:00
